SKU_ID,sku,product_line,brand,sales,price
1535,MS Office 365 Home Premium New MRP,Software,"MICROSOFT",5,3195.2
1536,Bajaj Emergency Light LED ELX16 Blue,Home Appliances,"BAJAJ",3,1549
1537,Stuffcoold Deco iPhone 5S/SE Tit/Gld,Phones Mobile Accessories,"STUFFCOOL",2,874
1538,WHIRLPOOL S/AC 1.5T 3DCOOL HDCOPR 3S,Air Conditioners,"WHIRLPOOL",1,30166
1539,Croma Hair Dry 1000W CRAH4047,Health & Personal Care,"CROMA",1,770
1540,Sony DJ Machine Party Speaker V50D,Audio Systems,"SONY",8,28042
1541,Sony Blu-Ray HT BDV-E3200,Home Theatre,"SONY",15,23792
1542,PANASONIC REF FF 342L NR-BR347RKX1 BLK,Refrigerators,"PANASONIC",1,40950
1543,VIVO V5s Matte Black,Smart Phones (OS Based),"VIVO",35,17977.14286
1544,Itek 8 pin flat cable,Phones Mobile Accessories,"ITEK",14,828.3571429
1545,Croma 3.5mm aux with spring plug EE0556,Entertainment Accessories,"CROMA",10,199
1546,PANASONIC LED 80cm TH-32E201DX,TV LCD,"PANASONIC",10,18990
1547,Targus Wireless Presenter,Input Devices,"TARGUS",2,1999
1548,LG W/M TL 6.2KG T7267TDDLL.ACGPEIL,Washing Machines,"LG",2,17228.5
1549,Bose BT Spker Soundlink Revolve Plus Bk,Shop in Shop,"BOSE",2,24500
1550,Sony LED 73cm 29P423D,TV LCD,"SONY",3,21990
1551,Philips Iron Steam GC2048,Home Appliances,"PHILIPS",5,3778
1552,Gizga Essentials Micro USB Cable,Phones Mobile Accessories,"AIRPLUS",14,180.4285714
1553,Vivo V5 Plus Matte Black IPL Edition,Smart Phones (OS Based),"VIVO",1,22990
1554,Voltas W/AC 1.5T 183 MYi 3Str,Air Conditioners,"VOLTAS",1,24642
1555,HITACHI S/AC1.5T RIDA 3200F RSD318EAD 3S,Air Conditioners,"HITACHI",5,32292
1556,Croma W/M Semi 6.5Kg CRAW2202,Washing Machines,"CROMA",18,7945.555556
1557,Tukzer Type-C 3.0,Phones Mobile Accessories,"AIRPLUS",1,599
1558,BLUESTAR INV/AC 1T BS-3CNHW12TAFU 3S,Air Conditioners,"BLUESTAR",4,33142
1559,Strontium SD Card Nitro 32GB,Imaging Accessories,"Strontium",6,1199
1560,Samsung LED 165cm 65KU6470 UHD/4K,TV LCD,"SAMSUNG",1,163295
1561,HAMA CONN.CAB.2X3 2M 43134,Entertainment Accessories,"CROMA",4,199
1562,HAMA 3.5mm 3S Stereo 1.5M 122318,Entertainment Accessories,"CROMA",1,249
1563,HP 15 bs580TX 6Gi3 8GB2x + Off BLK,Mobile Computing,"HP",20,40615.7
1564,Philips Iron Steam GC2040,Home Appliances,"PHILIPS",5,2905
1565,Skullcandy Earphone Riff Hot Lime-Mic,Earphones/Headphones,"SkullCandy",6,1399
1566,IFB W/M FL 6KG EVA AQUA VX,Washing Machines,"IFB",1,24291
1567,Xiaomi Redmi Note 4 Gold 4GB/64GB,Smart Phones (OS Based),"XIAOMI",1,13999
1568,Apple iPad Air 2 Wi-Fi 32GB Gold,Tablets & Detachables,"APPLE",1,28758
1569,Targus 4 Port hub with charger,PC Accessories,"TARGUS",1,1999
1570,LG REF SBS 675L GC-M247UGLN Linen BRWN,Refrigerators,"LG",1,100716
1571,Hama Tripod Star 63 4163,Imaging Accessories,"CROMA",2,2699
1572,Targus Optical Mouse AMW571 BLU,Input Devices,"TARGUS",11,449
1573,WHIRLPOOL INV/AC 1.5T 3DC INVERTER 5S,Air Conditioners,"WHIRLPOOL",1,37816
1574,IDEAL Universal Stand,Washing Machines,"IDEAL",79,999
1575,Apple MacBook Pro 15in Tbar i7 256GB SG,Mobile Computing,"APPLE",3,176073.3333
1576,Stuffcool BT Speaker Monk Blue Yellow,MP3 Players,"STUFFCOOL",1,1899
1577,Stuffcool Textured Hard Case iPhone 7/6S,Phones Mobile Accessories,"STUFFCOOL",3,824
1578,Targus 15inch Classic Top Load Backpack,Computer Bags,"TARGUS",7,1899
1579,RACOLD Geyser 25L ANDRIS LUXPLUS,Home Appliances,"RACOLD",1,9435
1580,NOKIA 3310 Dual SIM Dark Blue Matte,Phones Mobile,"NOKIA",12,3310
1581,WHIRLPOOL REF FF 240L FP263D PROTON (AS),Refrigerators,"WHIRLPOOL",8,23821
1582,Sandisk Pendrive 8GB CZ50 Blade-008G-I35,Storage Media,"SANDISK",16,369
1583,Sony BT Earphone XB50BS Blue,Earphones/Headphones,"SONY",4,4990
1584,V-Guard Stabi-VGSD50Ref<300)GREY,Power,"V-GUARD",6,1683
1585,LG WASH/DRY 8/5KG FH4G6TDMP4NALSPEIL,Washing Machines,"LG",1,51652
1586,Energizer HT Micro USB Cable 2M Black,Phones Mobile Accessories,"ENERGIZER",2,599
1587,Hama VGA Monitor 15HD Cable 122228,Peripherals,"CROMA",1,549
1588,Airplus Soft Bumper Case iPhone 6 Black,Phones Mobile Accessories,"AIRPLUS",1,674
1589,Sony Bluetooth Headset MBH-20,Phones Mobile Accessories,"SONY",2,1415.5
1590,Samsung Stereo Headset Wird EHS64AVFBEC,Phones Mobile Accessories,"SAMSUNG",22,441.4090909
1591,Sony Digicam 20MP HX400V Blk (New MRP),Digital Cameras,"SONY",1,28762
1592,Samsung S8 Black,Smart Phones (OS Based),"SAMSUNG",31,57900
1593,Lenovo IP310 D2IH 7Gi5 4GB N + OFF,Mobile Computing,"LENOVO",1,36545
1594,SONY PS4 Slim 1TB UCC + TLOU + GOW,Gaming Hardware,"SONY",1,32990
1595,Sennheiser Earphone CX 300 II Black,Earphones/Headphones,"SENNHEISER",1,2990
1596,Nikon Digicam 20MP A100 Black,Digital Cameras,"NIKON",5,6199
1597,Stuffcool Lightening Cable Fines 1.2m Gd,Phones Mobile Accessories,"STUFFCOOL",5,1208
1598,Croma Wine Cooler CRAR2017,Refrigerators,"CROMA",1,23990
1599,SCRATCHGARD Tempred Glass Smsg J7 Max,Phones Mobile Accessories,"SCRATCHGARD",25,538.6
1600,WHIRLPOOL REF DC 200L 215IMPWCOOLPRM3S G,Refrigerators,"WHIRLPOOL",4,14696
1601,Targus 39cm Rolling & Overnighter Case,Computer Bags,"TARGUS",4,2890
1602,Vivo Y66 Matte Black,Smart Phones (OS Based),"VIVO",27,13946.07407
1603,APPLE 13 Macbk PRO MPXV2 Tbar i5 256 SG,Mobile Computing,"APPLE",2,130743
1604,VOLTAS W/AC 1.5T 185 MYD 5S,Air Conditioners,"VOLTAS",1,26342
1605,LG XBOOM Handy FH2,Audio Systems,"LG",7,14088.57143
1606,Metel Corded Phone SL 101,Phones Fixed,"Metel",12,550
1607,Morphy Hand BlenderHBCP,Kitchen Appliances,"MORPHYRICH",1,2459
1608,Saregama Music Card Hindi Romance,DVD/VCD/Content,"SAREGAMA",1,500
1609,Scratchgard Tempered Glass Pixel XL,Phones Mobile Accessories,"SCRATCHGARD",3,617.3333333
1610,Philips W/D Bikini Trimmer+Shavr BRT382,Health & Personal Care,"PHILIPS",3,2195
1611,HP NEW PREMIUM HIGH IMPACT SLIPCASE,Computer Bags,"HP",2,1999
1612,Croma Ref DC 170L CRAR0211-GI 3*,Refrigerators,"CROMA",2,12490
1613,Google Pixel XL LTE 32GB Black,Smart Phones (OS Based),"GOOGLE",2,48020
1614,Stuffcool Karafi case Smsg S8+ DBrn/Brn,Phones Mobile Accessories,"STUFFCOOL",1,629
1615,Casemate Naked Tough Samsung S8+ Clr,Phones Mobile Accessories,"CASEMATE",2,945.5
1616,Morphy Toast & Grill,Kitchen Appliances,"MORPHYRICH",1,3499
1617,Tizum 2 M Micro USB GOLD PALTED,Phones Mobile Accessories,"AIRPLUS",1,499
1618,Bajaj Mixer Grinder Classic 750W,Kitchen Appliances,"BAJAJ",3,3195
1619,OPPO F3 Gold,Smart Phones (OS Based),"OPPO",40,19990
1620,Croma Hair Dryer 1800W CRAH4124,Health & Personal Care,"CROMA",17,1172.294118
1621,Scratchgard Tempered S7 Edge Curved Gld,Phones Mobile Accessories,"SCRATCHGARD",1,899
1622,Philips Beard Trimmer BT7206/15,Health & Personal Care,"PHILIPS",5,3099
1623,Bajaj Rice Cooker 1.8L Majsty RCX18 Plus,Ovens & Cookers,"BAJAJ",2,2129
1624,Sony PS4 SLIM 1TB UCC,Gaming Hardware,"SONY",9,31634.44444
1625,Canon DSLR 700D Dual Kit 18-55/55-250,Digital Cameras,"CANON",10,44347.6
1626,Bose SoundSport In-Ear Android Black,Shop in Shop,"BOSE",1,10013
1627,Sandisk MicroSD Card Ultra 16GB,Phones Mobile Accessories,"SANDISK",17,576.0588235
1628,Panasonic LED 109cm TH-43D350DX,TV LCD,"PANASONIC",1,26340
1629,Sony Earphone MDR-EX150 Black,Earphones/Headphones,"SONY",5,990
1630,Airtel Recharge,ECharge,"AIRTEL",1,449
1631,Samsung LED 102cms 40KU6000 UHD/4K,TV LCD,"SAMSUNG",1,47385
1632,Xiaomi Redmi Note 4 Black 3GB/32GB,Smart Phones (OS Based),"XIAOMI",6,11749
1633,Apple Silicone Case Iphone 7+ Black,Phones Mobile Accessories,"APPLE",1,3150
1634,LG Stylus 2 Dual SIM LTE Titan,Smart Phones (OS Based),"LG",2,10300
1635,Logitech Wireless Combo MK220,Input Devices,"LOGITECH",18,1199
1636,Philips Soundbar HTL3140 Black,Home Theatre,"PHILIPS",4,16490
1637,Philips Beard Trimmer QT4009/15,Health & Personal Care,"PHILIPS",14,1949
1638,SAMSUNG REF SBS 674L RS62K6007FG/TL,Refrigerators,"SAMSUNG",5,78189
1639,Croma Dock to USB Cab CREP1166,MP3 Accessories,"CROMA",7,349
1640,Hitachi LED 107cm LD42SY01A-CIW2,TV LCD,"Hitachi-TV",5,28290.2
1641,Sony DSLR A5100L,Digital Cameras,"SONY",2,37490
1642,PANASONIC LED 109cm TH-43E200DX,TV LCD,"PANASONIC",5,36465
1643,Philips 5.1 ch Speaker SPA5220B Black,Speakers,"PHILIPS",1,9590
1644,DELL AIO 3464 7Gi3 4GBN +Off,Desktops,"DELL",1,47611
1645,ITEK StayFit BluethoothEarphoneW/Mic Blu,Earphones/Headphones,"ITEK",9,1499
1646,CROMA 4Port USB Hub CRXN4071,PC Accessories,"CROMA",2,450
1647,Honeywell Micro USB Cable 1.2M,Phones Mobile Accessories,"HONEYWELL",3,325.6666667
1648,Honeywell Lightng Cbl Sync &Chrg 1.2M Br,Phones Mobile Accessories,"HONEYWELL",2,1566.5
1649,WHIRLPOOL REF FF 440L IF455 CAVIAR BLK3S,Refrigerators,"WHIRLPOOL",1,47600
1650,HITACHI INV/AC 1.5T WAZA RSG317EAEA 3S,Air Conditioners,"HITACHI",1,41046
1651,Capdase Prot Flip Jkt iPad Air blk,Tablets & Detachables,"CAPDASE",1,390
1652,Hitachi LED 107cm LD42SY01A-CIW,TV LCD,"Hitachi-TV",1,22000
1653,Pureit W/Purifier Ultima Mineral RO+UV,Water Purifiers,"PUREIT",5,18990
1654,LG W/M FL 7KG FH0B8QDL25.ALSPEPL,Washing Machines,"LG",1,31592
1655,Dell 14 Vostro 3468 7Gi3 4GBN+OFF W/OBag,Mobile Computing,"DELL",13,34490
1656,Samsung Adaptive Fast Car Charger + Cbl,Phones Mobile Accessories,"SAMSUNG",1,1439
1657,Logitech M171,Input Devices,"LOGITECH",4,899
1658,Panasonic LED 109cm TH-43DS630D,TV LCD,"PANASONIC",2,38935
1659,Ms Office Mac Home & Student 2016,Software,"MICROSOFT",3,5999
1660,SAREGAMA MUSIC CARD HINDI- R.D.BURMAN,DVD/VCD/Content,"SAREGAMA",1,600
1661,Croma 4Way GL Surge protector CRP1052,PC Accessories,"CROMA",5,913.4
1662,Scratchgard Tempered Glass iPhone 6+/6S+,Phones Mobile Accessories,"SCRATCHGARD",2,436.5
1663,Dell Inspiron 3567 6Gi3 4GBN+OFF,Mobile Computing,"DELL",43,34619.60465
1664,Aquaguard W-Pur Enhance RO+UV +TDS,Water Purifiers,"AQUAGUARD",12,15790
1665,HITACHI S/AC 1.5T Z5300f RAU518IVD 5S,Air Conditioners,"HITACHI",2,42916
1666,HP 14 x360 -BA073TX 7Gi5 8GB 2X+ OFF SLV,Mobile Computing,"HP",8,71146.25
1667,NIKON Digicam 16MP P900 Black (New Mrp),Digital Cameras,"NIKON",1,31962
1668,Itek LI Powerbank 15000mAH,Phones Mobile Accessories,"ITEK",5,1728
1669,Ricoh SP 111SU Laser Printer,Printers & Office Solutions,"RICOH",1,6119
1670,LG DishWasher D1451WF,Dishwashers,"LG",3,39092
1671,SONY Earphone MDR-EX255AP Red,Earphones/Headphones,"SONY",2,1990
1672,Motorola Fix Wireless Phone FW 200 L Blk,Phones Fixed,"MOTOROLA",1,2290
1673,Logitech M170 Mouse,Input Devices,"LOGITECH",6,499
1674,HP Pav 15-AU003TX Slv 39cm,Mobile Computing,"HP",4,49490
1675,HP 15 AY543 6Gi3 4GBN+OFF,Mobile Computing,"HP",40,33841.075
1676,Apple New iPad Wi-Fi 128GB G,Tablets & Detachables,"APPLE",10,33963.5
1677,Super General W/M TL 7kg FA SGWI-720,Washing Machines,"Super General",1,18990
1678,Premier Stabilizers 4KVA Excel,Air Conditioners,"PREMIER",6,875.1666667
1679,LG INV/AC 1T JS-Q12MPXD 3S,Air Conditioners,"LG",3,33226
1680,Morphy S/W Maker SM3006 TWG,Kitchen Appliances,"MORPHYRICH",4,3359
1681,EurekaForbes Vac Super Clean,Home Appliances,"EUREKAFORB",13,2754
1682,Stuffcool Aristo Case Galaxy J2 2016 Brw,Phones Mobile Accessories,"STUFFCOOL",2,305.5
1683,Panasonic Phone CL+Corded TG3612 BX,Phones Fixed,"PANASONIC",5,4535
1684,Croma OTG 33L CRAO0062,Ovens & Cookers,"CROMA",12,4533.333333
1685,Kindle Paper White 3G-New 4GB BLK,Tablets & Detachables,"Kindle",3,11999
1686,NOKIA 3310 Dual SIM Grey Matte,Phones Mobile,"NOKIA",8,3310
1687,GODREJ REF FF 311L RTEON PD3.4SA,Refrigerators,"GODREJ",1,25500
1688,Stuffcool 30pin Cable,Phones Mobile Accessories,"STUFFCOOL",5,671
1689,Apple iPhone 7 Plus 32GB Black,Smart Phones (OS Based),"APPLE",3,62499
1690,Croma LED FHD 55cm EL7066,TV LCD,"CROMA-ADONIS",1,9537
1691,Energizer HT USB Lightning Cable 2M Wht,Phones Mobile Accessories,"ENERGIZER",5,929
1692,Kindle Paper White Wi-Fi- New 4GB BLK,Tablets & Detachables,"Kindle",22,8999
1693,Philips DVD Player DVP3688 HDMI,DVD/VCD/Content,"PHILIPS",1,3790
1694,Logitech Stereo Headset H111,Peripherals,"LOGITECH",1,549
1695,Catz Tempered Glass iPhone 7,Phones Mobile Accessories,"BRILYANT",14,1151.857143
1696,Moto G5 Plus Gold,Smart Phones (OS Based),"MOTOROLA",13,15999
1697,Philips Bluetooth Speaker BT 4200W White,MP3 Players,"PHILIPS",1,2999
1698,Sony 4.1 Spkr System SA-D10,Speakers,"SONY",1,6790
1699,Philips Bluetooth Headphne SHB3060BK BLK,Earphones/Headphones,"PHILIPS",3,2999
1700,HP DeskJet IA3635/3636 AIO Printer:IN-en,Printers & Office Solutions,"HP",28,6678.5
1701,Lenovo Y700 80NV00THIH Blk,Mobile Computing,"LENOVO",1,76496
1702,Travel Blue Comfort Ear Plug x 2,Travel Accessories,"TRAVEL BLUE",3,325
1703,Sony BT Earphone XB50BS Red,Earphones/Headphones,"SONY",1,4990
1704,Sony Home Theatre BDV-N9200,Home Theatre,"SONY",1,51842
1705,Seagate HDD 1TB Backup Plus Slim 3.0 BLK,Storage Media,"SEAGATE",34,4196.058824
1706,SAMSUNG LED 123cm 49MU6470 UHD/4K,TV LCD,"SAMSUNG",1,96800
1707,V-Guard Stabi-VGSD100(Ref>300),Power,"V-GUARD",5,2575
1708,LG REF FF 308L GLT322RDSY DAZZELSTEEL 3S,Refrigerators,"LG",2,29939
1709,CROMA W/AC 1.5T CRAC1193 5S,Air Conditioners,"CROMA",1,28490
1710,Panasonic LED 80cm TH-32ES480DX,TV LCD,"PANASONIC",5,24225
1711,Sony DVD Player DVP-SR760 HDMI,DVD/VCD/Content,"SONY",1,3990
1712,Sony LED 80cm KLV-32W672E,TV LCD,"SONY",3,35880
1713,Strontium OTG 16GB USB 3.0,Phones Mobile Accessories,"BRILYANT",2,924
1714,Logitech Bluetooth Speaker X50 Black,MP3 Players,"LOGITECH",5,1699
1715,HP 15 AY083 6GI3 4GB 500GB,Mobile Computing,"HP",3,31790
1716,Lenovo IP500 80Q30056IN SLV 35cm,Mobile Computing,"LENOVO",1,28896
1717,Symphony R/Cooler HiCoolSmarti,Cooling & Heating Appliances,"SYMPHONY",2,6854
1718,Philips InEar Hphones 3590 WHT,Earphones/Headphones,"PHILIPS",3,499
1719,Aquaguard W-Purifier Geneus,Water Purifiers,"AQUAGUARD",8,21730.625
1720,Samsung LED 140cm 55KU6470 UHD,TV LCD,"SAMSUNG",2,118837.5
1721,Envent BT Speaker Livefree530 Blue,MP3 Players,"ENVENT",1,2699
1722,Croma Lightning Cable 1M Gold CA4070,Phones Mobile Accessories,"CROMA",1,990
1723,Stuffcool Transprnt Case Smsg C9 Pro Clr,Phones Mobile Accessories,"STUFFCOOL",1,495
1724,SONY Xperia XA1 Ultra Black,Smart Phones (OS Based),"SONY",7,29990
1725,Stuffcool Vogue Back Case Iphone 7,Phones Mobile Accessories,"STUFFCOOL",5,773
1726,Hitachi Ref FF510L B550PND2GBW,Refrigerators,"HITACHI",1,66976
1727,Dell AIO 3464 7Gi5 4GBN+off BLK,Desktops,"DELL",1,55013
1728,RACOLD Geyser 10L ANDRIS LUX PLUS,Home Appliances,"RACOLD",3,7547.666667
1729,Casemate Naked Tough Iphone 7/6s Smoke,Phones Mobile Accessories,"CASEMATE",1,1295
1730,HP PAV 15 AU621TX i57G 8GB2X+OFF,Mobile Computing,"HP",13,55484.23077
1731,SAMSUNG LED 108cm 43M5100,TV LCD,"SAMSUNG",5,44115
1732,WHIRLPOOL W/M TL 6.2KG SW DEEPCLEAN WINE,Washing Machines,"WHIRLPOOL",6,16990
1733,SC Vogue Shoulder Sleeve Bag 14inch Brwn,Computer Bags,"STUFFCOOL",9,2299
1734,ASUS 15 X541NA-GO012T PQC 4GB 500GB Blck,Mobile Computing,"ASUS",5,24390
1735,Scratchgard Tempered Glass Samsg A5 2017,Phones Mobile Accessories,"SCRATCHGARD",1,449
1736,Travel Blue Phone Pouches Combi Pod,Travel Accessories,"TRAVEL BLUE",1,895
1737,OPPO A37f Gold,Smart Phones (OS Based),"OPPO",53,9990
1738,A.O.Smith Geyser 3Ltr/4.5KW,Home Appliances,"A.O.SMITH",1,4242
1739,Travel Blue Adaptor to India,Travel Accessories,"TRAVEL BLUE",8,692.875
1740,Sony BT Speaker XB10 Green,MP3 Players,"SONY",2,3590
1741,SAMSUNG J5 Prime 32GB Gold,Smart Phones (OS Based),"SAMSUNG",30,13480.83333
1742,Lenovo 19.5 AIO 310 1MIN PQC 4GB BLK,Desktops,"LENOVO",5,27990
1743,Nikon Digicam 20.1MP A300 Black,Digital Cameras,"NIKON",1,7710
1744,CROMA W/AC 1T CRAC1191 3S,Air Conditioners,"CROMA",3,21490
1745,Samsung Adaptive Fast Wall Charger + Cbl,Phones Mobile Accessories,"SAMSUNG",23,1252.347826
1746,Apple iPhone 6S 32GB Space Grey,Smart Phones (OS Based),"APPLE",23,41499
1747,Fitbit Zip Charcoal,Lifestyle & Wearables,"FITBIT",1,2494
1748,WHIRLPOOL W/M TL 6.2KG WMCLASSIC 622SD G,Washing Machines,"WHIRLPOOL",13,14990
1749,Strontium SR32GSLAMMO Silver Flash Drive,Storage Media,"Strontium",6,749
1750,CROMA S/AC 1T CRAC7610 3SPAC,Air Conditioners,"CROMA",1,21990
1751,SAMSUNG M/W Con 21L CE76JDMB/TL,Microwaves,"SAMSUNG",11,10990
1752,Philips Soundbar and Woofer HTL1041 Blk,Home Theatre,"PHILIPS",1,8642
1753,Apple Leather Case Iphone 7 Black,Phones Mobile Accessories,"APPLE",1,3510
1754,Voltas Water Dispenser Minimagic Wave R,Water Purifiers,"VOLTAS",3,9990
1755,HITACHI LED 4kSmart 165cm LD65SYS02U-CIW,TV LCD,"Hitachi-TV",2,100250
1756,Stuffcool Puretuff Temprd Smsg C9 PrClr,Phones Mobile Accessories,"STUFFCOOL",1,399
1757,Aquaguard W-Purifier Crystal Plus,Water Purifiers,"AQUAGUARD",20,7290
1758,Bose Subwoofer Acoustimas 300 Black,Shop in Shop,"BOSE",3,68832.33333
1759,A.O.Smith Geyser 3Ltr/3KW,Home Appliances,"A.O.SMITH",2,4042
1760,Jabra Halo Smart Bluetooth Headset,Phones Mobile Accessories,"JABRA",7,3554.714286
1761,SONY LED 124cm 49X8200E UHD/4K,TV LCD,"SONY",1,107991
1762,Croma BT Spk Xplode Blue ER2074 BT062,MP3 Players,"CROMA",2,1649
1763,Sony Headphone MDR-ZX110/B Black,Earphones/Headphones,"SONY",8,990
1764,Xiaomi Redmi Note 4 Black 4GB/64GB,Smart Phones (OS Based),"XIAOMI",6,13882.33333
1765,Travel Blue Padlocks 2 x TSA Locks,Travel Accessories,"TRAVEL BLUE",5,795
1766,Philips Sports Earphone SHQ6500 Green,Earphones/Headphones,"PHILIPS",3,3199
1767,APPLE 13in Macbook MQD32HN/A i5 128GB,Mobile Computing,"APPLE",53,62943.18868
1768,BOSCH DRYER 8KG WTB86202IN CD WHITE,Dryers,"BOSCH",1,38929
1769,Duracell Ultra Alkaline AAAx2,Travel Accessories,"DURACELL",1,100
1770,Philips Iron Dry GC157,Home Appliances,"PHILIPS",19,1062
1771,USHA Tower Fan Efikas,Fans,"USHA",1,5199
1772,Panasonic Phone Cordless TG-3711SX,Phones Fixed,"PANASONIC",28,2830.714286
1773,GodrejGP Torch Terraglow 069T2F06,Travel Accessories,"GODREJ",1,210
1774,Sandisk microSD Card 8GB,Phones Mobile Accessories,"SANDISK",11,413
1775,Croma W/M Semi 7.8Kg CRAW2201,Washing Machines,"CROMA-ADONIS",6,10575
1776,SONY Earphone MDR-EX155AP Black,Earphones/Headphones,"SONY",25,1288.72
1777,Philips Mixer GrinderHL1643/04,Kitchen Appliances,"PHILIPS",2,2994
1778,Philips Body Grmng Kit 7in1 QG3387/15,Health & Personal Care,"PHILIPS",28,3599
1779,LENOVO 15 IP310 BHIH 7Gi5 4GB2x +Off SLV,Mobile Computing,"LENOVO",10,46790.9
1780,Sony Hi- Res BT Headphone MDR1000X Black,Earphones/Headphones,"SONY",2,25492
1781,Croma Ref FF 310L 3STR CRAR2401,Refrigerators,"CROMA",2,23400
1782,Scratchgard Tempered Glass iPhone 7,Phones Mobile Accessories,"SCRATCHGARD",18,569
1783,Philips Mens Shaver AT620,Health & Personal Care,"PHILIPS",8,2199
1784,MILCENT Gift Hand Blender 2017,Kitchen Appliances,"MILCENT",8,199.875
1785,SONY XPERIA XA Ultra DUAL SIM LTE WHITE,Smart Phones (OS Based),"SONY",1,22415
1786,HITACHI REF FF 489L R-V540PND3KX-(INX)3S,Refrigerators,"HITACHI",1,57290
1787,Philips MP3 Mix Blue 4 GB,MP3 Players,"PHILIPS",2,1899
1788,Croma W/M TL 7.2kg FA CRAW1301,Washing Machines,"CROMA",6,17991.66667
1789,LG LED 109cm 43LJ617T,TV LCD,"LG",12,48597.66667
1790,Logitech MK270r Wirless Combo,Input Devices,"LOGITECH",5,1799
1791,Samsung Galaxy S6 Edge 32GB Gold,Smart Phones (OS Based),"SAMSUNG",1,29665
1792,Stuffcool Finetuff Tempered iPhone 6s+,Phones Mobile Accessories,"STUFFCOOL",1,175
1793,BMW Hard Case Real Carbon iPhone 7 +,Phones Mobile Accessories,"SKYWATER",2,2091.5
1794,HERITAGE- Hard case iPhone 6/6S Wht,Phones Mobile Accessories,"SKYWATER",1,1169
1795,WHIRLPOOL W/M TL 6.5KG WM PREMIER GREY,Washing Machines,"WHIRLPOOL",9,15714.77778
1796,Merlin Selfie Stick Lite,Phones Mobile Accessories,"MERLIN",1,1190
1797,Sony Xperia XA Dual SIM LTE Black,Smart Phones (OS Based),"SONY",3,14690
1798,Samsung LED 100cm 40K6300,TV LCD,"SAMSUNG",2,41930
1799,APPLE 15 Macbok PRO MPTR2 Tbar i7 256 SG,Mobile Computing,"APPLE",2,172850
1800,Seagate HDD 1TB Backup Plus Slim 3.0 RD,Storage Media,"SEAGATE",32,4192.75
1801,Philips Headphone W/mic SHL4805 Blk,Earphones/Headphones,"PHILIPS",1,1995
1802,Vivo Y55S Crown Gold,Smart Phones (OS Based),"VIVO",40,12490
1803,SAMSUNG LED 138cm 55MU6470,TV LCD,"SAMSUNG",9,115582.2222
1804,"Croma LED FHD Smart 140cm 55"" EL7333",TV LCD,"CROMA-ADONIS",10,54412.6
1805,PHILIPS EARPHONE SHE3700 BLACK,Earphones/Headphones,"PHILIPS",8,429
1806,Philips Air Straightener HP8318/00,Health & Personal Care,"PHILIPS",10,2649
1807,Cyber Power 5Way Surge Proctr with 2USB,PC Accessories,"Cyber Power",1,1099
1808,Reliance Jio Lyf Wind 1 DS VoLTE Black,Smart Phones (OS Based),"RELIANCE",1,5395
1809,Boat Earphone Bassheads225 Blue,Earphones/Headphones,"BOAT",8,699
1810,SONY Headphone W/Mic XB550AP Blue,Earphones/Headphones,"SONY",1,3290
1811,Defunc Earphone Go Sport Cyan,Earphones/Headphones,"DEFUNC",1,925
1812,Apple iPhone 7 Plus 128GB Jet Black,Smart Phones (OS Based),"APPLE",13,70499
1813,PHILIPS EARPHONE SHE3705 BLACK,Earphones/Headphones,"PHILIPS",2,599
1814,PHILIPS Mxr Gndr 750W HL7701/00 4Jar,Kitchen Appliances,"PHILIPS",19,4240.894737
1815,PANASONIC S/AC 1.5T CS/CU-KC18SKY3RA 3S,Air Conditioners,"PANASONIC",2,31442
1816,Ms Office Mac Home & Student2016 NEW MRP,Software,"MICROSOFT",5,6899
1817,HP AIO 20-R201in,Desktops,"HP",1,45014
1818,BLUESTAR 100L DEEP FREEZER,Refrigerators,"BLUESTAR",2,15811
1819,ACER 15 F5-573G 7Gi5 8GB4X 2TB+Off,Mobile Computing,"ACER",5,58800
1820,Scratchgard Tempered Glass Google Pixel,Phones Mobile Accessories,"SCRATCHGARD",2,524
1821,Travel Blue Eye Masks Eye Mask,Travel Accessories,"TRAVEL BLUE",2,295
1822,Apple USB-C to USB Adapter,Peripherals,"APPLE",1,1700
1823,Honeywell 3.5mm Audio Aux Cable 2Mtr Blk,Phones Mobile Accessories,"HONEYWELL",3,474
1824,Stuffcool Mighty 2.5D IPhone 7 + Wht,Phones Mobile Accessories,"STUFFCOOL",1,999
1825,SAMSUNG W/M FL 6.5KG WW65M224K0W/TL WHT,Washing Machines,"SAMSUNG",1,30336
1826,Croma Pivot Fan CRF0026 30cm,Fans,"CROMA",9,1787.111111
1827,Bajaj Food Processor FX9,Kitchen Appliances,"BAJAJ",2,4744.5
1828,Logitech Wireless Mouse M185,Input Devices,"LOGITECH",13,799
1829,Envent BT Earphone Livetune Black,Earphones/Headphones,"ENVENT",2,1599
1830,Canon Ink Tank G 3000 Wifi Printer,Printers & Office Solutions,"CANON",1,15495
1831,Kindle NuPro SlimFit Cover BLK,Tablets & Detachables,"Kindle",2,999
1832,LG M/W Conv 32L MJ3296BFT,Microwaves,"LG",3,22869
1833,Asus 15 X540SA PQC 4GBN BLk,Mobile Computing,"ASUS",3,23490
1834,Philips Pop-up Toaster 2SL HD2582/00,Kitchen Appliances,"PHILIPS",4,1970
1835,Dell 15 Insp 5567 7Gi5 8GB2X 2TB+Off Blu,Mobile Computing,"DELL",2,54247.5
1836,Croma Ref DC 190L CRAR0212- GI 3*,Refrigerators,"CROMA",1,12990
